taxsuborder,pct,predicted_suborder
Xerepts,75,Xeralfs
Ochrepts,75,Xeralfs
Xerults,85,Xeralfs
Xeralfs,50,Xerults
Xerults,75,Humults
Xeralfs,78,Xeralfs
Xerepts,65,Xeralfs
Xerults,85,Xerults
Xerults,75,Xerults
Xeralfs,85,Xeralfs
Xerults,85,Xerults
Xeralfs,85,Xeralfs
Xerults,85,Xerults
Xerults,150,Xeralfs
Xerults,150,Xerepts
Xeralfs,150,Xeralfs
Xeralfs,150,Xerolls
Xerepts,85,Xeralfs
Xerepts,75,Xeralfs
Humults,85,Xeralfs
Xeralfs,75,Xerults
Xeralfs,85,Xerepts
Xerults,85,Xeralfs
Xerepts,75,Xeralfs
Xeralfs,85,Xeralfs
Xerepts,85,Humults
Xerults,85,Xerults
Xerands,85,Xeralfs
Xeralfs,77,Xeralfs
Xerepts,75,Xeralfs
Xerults,85,Xerults
Xerepts,450,Xeralfs
Xerepts,450,Xeralfs
Xerepts,450,Xeralfs
Xerepts,450,Xeralfs
Xerepts,450,Xeralfs
Xerepts,450,Xeralfs
Xeralfs,100,Xeralfs
Xerults,75,Xeralfs
Xerepts,525,Xeralfs
Xerepts,525,Xeralfs
Xerepts,525,Xerolls
Xerepts,525,Xeralfs
Xerepts,525,Xerolls
Xerepts,525,Xeralfs
Xerepts,525,Xeralfs
Xerults,75,Xeralfs
Xerepts,85,Xeralfs
Xerults,85,Xeralfs
Xerults,75,Xerults
Xerepts,75,Xeralfs
Xerepts,450,Ochrepts
Xerepts,450,Xerolls
Xerepts,450,Xeralfs
Xerepts,450,Xeralfs
Xerepts,450,Xerolls
Xerepts,450,Xeralfs
Xerepts,85,Xeralfs
Xerepts,75,Xeralfs
Xeralfs,85,Xeralfs
Xerepts,85,Xeralfs
Xeralfs,85,Xerults
Xerepts,150,Xeralfs
Xerepts,150,Xeralfs
Xeralfs,75,Xeralfs
Xerults,85,Xeralfs
Humults,85,Xerults
Xerults,225,Xeralfs
Xerults,225,Xerults
Xerults,225,Xeralfs
Xerults,75,Xeralfs
Xeralfs,100,Xeralfs
Xerepts,75,Xerolls
Xerepts,65,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,85,Humults
Xerults,75,Xeralfs
Xerults,75,Xeralfs
Xerepts,75,Xerolls
Xeralfs,78,Xeralfs
Xerults,150,Xeralfs
Xerults,150,Xeralfs
Xerults,85,Xeralfs
Xeralfs,77,Xerolls
Xerults,85,Xeralfs
Xeralfs,85,Xerolls
Xeralfs,85,Ochrepts
Xeralfs,50,Xeralfs
Xerults,75,Xeralfs
Xerults,75,Xeralfs
Xeralfs,85,Humults
Xerults,75,Humults
Xerults,75,Xeralfs
Xeralfs,85,Xeralfs
Ochrepts,75,Xeralfs
Xeralfs,85,Xerults
Xeralfs,75,Xeralfs
Xerults,75,Udults
Ochrepts,150,Xeralfs
Ochrepts,150,Humults
Xeralfs,85,Xeralfs
Xeralfs,50,Humults
Xerults,150,Xeralfs
Xerults,150,Xeralfs
Xerands,85,Xerults
Xeralfs,100,Xeralfs
Xeralfs,75,Xeralfs
Xeralfs,50,Humults
Xerults,85,Xerults
Xeralfs,80,Xerolls
Udalfs,85,Humults
Xeralfs,78,Xeralfs
Xeralfs,55,Humults
Xeralfs,85,Xeralfs
Xerults,75,Xerepts
Xerults,150,Xerepts
Xerults,150,Xerults
Xerepts,75,Xerolls
Xerults,75,Xerults
Xerults,75,Xerults
Xeralfs,75,Xeralfs
Xerepts,75,Xeralfs
Xerults,95,Xerepts
Xeralfs,170,Xeralfs
Xeralfs,170,Xeralfs
Xerults,150,Ochrepts
Xerults,150,Xeralfs
Xerepts,65,Ochrepts
Xerults,85,Xerolls
Xerults,75,Humults
Xeralfs,75,Xeralfs
Xeralfs,100,Xeralfs
Xeralfs,85,Xeralfs
Xerepts,75,Xeralfs
Xeralfs,85,Humults
Xeralfs,85,Xeralfs
Xerults,85,Xeralfs
Xerults,75,Xerults
Xeralfs,77,Xeralfs
Xerults,75,Xeralfs
Xerults,75,Xerults
Fluvents,95,Xeralfs
Xeralfs,75,Xeralfs
Xerults,75,Humults
Xerults,150,Xeralfs
Xerults,150,Xeralfs
Xerepts,75,Xeralfs
Xerults,85,Humults
Xerepts,75,Xeralfs
Xerults,85,Humults
Xerults,75,Xerults
Xerults,85,Xeralfs
Xerepts,75,Xeralfs
Xerults,150,Xeralfs
Xerults,150,Xerults
Xeralfs,85,Xerolls
Xerults,75,Xeralfs
Xerults,75,Humults
Xerepts,85,Xerolls
Xeralfs,100,Xeralfs
Xeralfs,90,Xeralfs
Xerults,85,Xeralfs
Ochrepts,75,Xeralfs
Xeralfs,85,Xeralfs
Xerults,85,Xeralfs
Ochrepts,75,Humults
Xerults,85,Xeralfs
Xerults,85,Humults
Xerepts,75,Xeralfs
Xeralfs,85,Xeralfs
Orthents,85,Ochrepts
Xerepts,75,Xerolls
Xerults,85,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,78,Xeralfs
Xerults,150,Xeralfs
Xerults,150,Xeralfs
Xerepts,85,Xeralfs
Humults,85,Xeralfs
Xeralfs,75,Xeralfs
Xerults,75,Xeralfs
Xerolls,60,Xerults
Xeralfs,85,Xeralfs
Ochrepts,75,Xeralfs
Xerepts,75,Xerolls
Xeralfs,85,Humults
Xeralfs,75,Xeralfs
Xerults,75,Xeralfs
Xerults,75,Xeralfs
Xerepts,75,Xeralfs
Xerults,85,Humults
Xerepts,75,Xeralfs
Xerults,75,Xerults
Xeralfs,85,Xeralfs
Xerepts,65,Xeralfs
Xererts,85,Xeralfs
Xerolls,85,Xerolls
Xerolls,85,Xeralfs
Xerolls,85,Xerolls
Xeralfs,85,Xerolls
Xerolls,170,Xerolls
Xerolls,170,Xerolls
Xerepts,170,Xerepts
Xerepts,170,Xerepts
Xeralfs,85,Xerolls
Xerolls,170,Xerolls
Xerolls,170,Xeralfs
Xerolls,85,Xerolls
Xerolls,85,Xerolls
Xerolls,85,Orthents
Xerolls,85,Xerolls
Xeralfs,170,Xeralfs
Xeralfs,170,Xeralfs
Xeralfs,85,Xerolls
Xerepts,85,Xeralfs
Xeralfs,85,Xerolls
Xerepts,85,Xerolls
Xerolls,85,Xerolls
Xerolls,170,Xerolls
Xerolls,170,Xerolls
Xeralfs,85,Xererts
Xerepts,170,Xeralfs
Xerepts,170,Xererts
Xerolls,65,Xerolls
Xerolls,85,Xerolls
Xerolls,85,Xerolls
Xerepts,85,Xerepts
Xerolls,85,Xeralfs
Xeralfs,85,Xererts
Xerolls,85,Xerolls
Xerolls,85,Xerolls
Xerolls,170,Xerolls
Xerolls,170,Xeralfs
Xerolls,85,Xeralfs
Xerolls,255,Xerolls
Xerolls,255,Xererts
Xerolls,255,Xeralfs
Xeralfs,85,Xerolls
Xeralfs,85,Aquolls
Xeralfs,85,Xeralfs
Xerepts,85,Xerepts
Xerolls,85,Xerolls
Ustolls,85,Xerolls
Xerolls,75,Xerolls
Albolls,85,Xerolls
Xerolls,85,Xerolls
Ustolls,255,Xeralfs
Ustolls,255,Xeralfs
Ustolls,255,Xerolls
Ochrepts,40,Xerolls
Xerolls,80,Xerolls
Orthents,35,Xerolls
Xeralfs,85,Xerolls
Xerolls,85,Xeralfs
Orthents,35,Xerolls
Xerolls,85,Xerolls
Udults,85,Xerolls
Ustolls,85,Xeralfs
Xerolls,85,Xerolls
Orthents,85,Fluvents
Umbrepts,85,Xerults
Orthents,40,Xeralfs
Xeralfs,85,Humults
Ochrepts,60,Xerolls
Ochrepts,60,Xeralfs
Xeralfs,85,Xeralfs
Ochrepts,50,Xeralfs
Xeralfs,85,Xeralfs
Xerolls,75,Xerolls
Xerolls,85,Xeralfs
Ochrepts,50,Xerolls
Xeralfs,85,Ochrepts
Ochrepts,70,Xeralfs
Fluvents,70,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Umbrepts,85,Cryands
Xererts,85,Xeralfs
Xeralfs,85,Xeralfs
Xerolls,85,Xeralfs
Ochrepts,40,Xeralfs
Xererts,40,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,85,Ochrepts
Xeralfs,60,Ochrepts
Ochrepts,40,Xerepts
Xerolls,85,Ochrepts
Xeralfs,85,Ochrepts
Xeralfs,40,Xeralfs
Fluvents,50,Fluvents
Xeralfs,85,Xeralfs
Xerolls,75,Xerolls
Ochrepts,40,Xerolls
Xerolls,85,Xeralfs
Xerolls,85,Xerolls
Ochrepts,60,Xeralfs
Fluvents,85,Xeralfs
Xerolls,85,Xeralfs
Xererts,85,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Umbrepts,85,Xerolls
Xerolls,80,Xeralfs
Ochrepts,40,Ochrepts
Xeralfs,85,Xeralfs
Ochrepts,40,Ochrepts
Xerolls,85,Xerolls
Xerolls,85,Xerepts
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Ochrepts,70,Xerolls
Fluvents,85,Xerolls
Umbrepts,85,Humults
Ochrepts,70,Xeralfs
Xeralfs,85,Xeralfs
Fluvents,85,Xeralfs
Xeralfs,85,Xerolls
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Ochrepts,50,Xerolls
Xeralfs,85,Xererts
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Ochrepts,60,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Fluvents,70,Xeralfs
Xerolls,85,Xerolls
Xeralfs,85,Xeralfs
Fluvents,50,Xeralfs
Fluvents,85,Xerolls
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Ochrepts,85,Xeralfs
Xeralfs,40,Xeralfs
Ochrepts,70,Xeralfs
Xeralfs,85,Xerepts
Xerolls,85,Xerolls
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,85,Xererts
Xeralfs,85,Xeralfs
Fluvents,85,Xerolls
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Andepts,40,Xerults
Ochrepts,100,Xerolls
Ochrepts,100,Xerolls
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Ochrepts,60,Xeralfs
Umbrepts,85,Cryands
Xeralfs,80,Xeralfs
Ochrepts,85,Ochrepts
Ochrepts,85,Xeralfs
Xeralfs,85,Xeralfs
Ochrepts,60,Xeralfs
Xeralfs,85,Xeralfs
Umbrepts,85,Xerults
Ochrepts,85,Xeralfs
Xeralfs,85,Xerolls
Xerolls,75,Humults
Xerolls,85,Xeralfs
Xeralfs,85,Xeralfs
Ochrepts,70,Xeralfs
Xeralfs,85,Xerolls
Xererts,60,Orthents
Orthents,85,Xeralfs
Umbrepts,85,Ochrepts
Xeralfs,85,Xeralfs
Fluvents,70,Xeralfs
Ochrepts,70,Xerolls
Xeralfs,85,Xeralfs
Ochrepts,60,Xeralfs
Xerolls,85,Xeralfs
Fluvents,50,Xerolls
Ochrepts,60,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,85,Cryands
Xeralfs,85,Xeralfs
Xerolls,75,Xeralfs
Xeralfs,85,Xeralfs
Xerolls,80,Xeralfs
Andepts,40,Ochrepts
Xeralfs,80,Xeralfs
Xeralfs,85,Xeralfs
Xerolls,75,Xeralfs
Ochrepts,70,Xeralfs
Ochrepts,70,Xerolls
Ochrepts,50,Xeralfs
Ochrepts,70,Xeralfs
Umbrepts,85,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,85,Vitrands
Xerolls,85,Xerolls
Xerolls,75,Xeralfs
Fluvents,85,Xeralfs
Xerolls,85,Xerolls
Ochrepts,70,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,85,Xerepts
Ochrepts,60,Xeralfs
Xerults,60,Xeralfs
Xerolls,85,Xeralfs
Fluvents,85,Xerepts
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Ochrepts,60,Xeralfs
Xerolls,80,Xeralfs
Xererts,85,Xeralfs
Xeralfs,85,Xerolls
Umbrepts,85,Xerults
Xeralfs,85,Ochrepts
Umbrepts,85,Cryands
Xeralfs,80,Xeralfs
Xerolls,85,Xeralfs
Ochrepts,60,Xeralfs
Umbrepts,85,Xerepts
Umbrepts,85,Cryands
Xeralfs,85,Xeralfs
Ochrepts,70,Xeralfs
Xererts,85,Xerolls
Xeralfs,85,Xeralfs
Umbrepts,85,Xerults
Xeralfs,80,Xeralfs
Ochrepts,140,Xeralfs
Ochrepts,140,Xeralfs
Xeralfs,85,Xeralfs
Umbrepts,85,Aquepts
Xerolls,85,Xerults
Xeralfs,85,Xeralfs
Ochrepts,85,Xerolls
Umbrepts,85,Xerolls
Orthents,85,Xeralfs
Xerolls,85,Xerolls
Xeralfs,80,Xerolls
Xeralfs,70,Xeralfs
Xerolls,85,Xeralfs
Xeralfs,85,Xerolls
Xerults,60,Xeralfs
Xeralfs,85,Xeralfs
Xerolls,85,Xerolls
Xeralfs,85,Xeralfs
Ochrepts,85,Udults
Xererts,85,Xeralfs
Umbrepts,85,Humults
Xeralfs,85,Xeralfs
Xerolls,85,Xeralfs
Ochrepts,85,Xerults
Ochrepts,85,Humults
Ochrepts,85,Ochrepts
Xeralfs,85,Xeralfs
Xeralfs,170,Xeralfs
Xeralfs,170,Xeralfs
Ochrepts,70,Xerolls
Xererts,85,Xererts
Ochrepts,60,Xerolls
Xerolls,80,Xeralfs
Xeralfs,85,Xeralfs
Xerults,60,Xeralfs
Andepts,40,Cryands
Ochrepts,50,Xeralfs
Umbrepts,70,Aquepts
Andepts,80,Vitrands
Andepts,80,Xerepts
Xeralfs,40,Xeralfs
Xerolls,80,Xeralfs
Xeralfs,170,Xerolls
Xeralfs,170,Xerults
Xeralfs,85,Humults
Ochrepts,60,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Aquepts,65,Aquepts
Xeralfs,85,Xeralfs
Umbrepts,70,Aquepts
Xeralfs,85,Xeralfs
Umbrepts,85,Xerults
Xeralfs,85,Xeralfs
Ochrepts,70,Xeralfs
Xererts,40,Xeralfs
Andepts,40,Xeralfs
Xeralfs,170,Xeralfs
Xeralfs,170,Xeralfs
Xeralfs,85,Xeralfs
Ochrepts,85,Xerolls
Ochrepts,50,Xeralfs
Xerults,85,Ochrepts
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,85,Xerults
Ochrepts,70,Xerolls
Xeralfs,80,Xeralfs
Xeralfs,85,Xeralfs
Xerolls,85,Xerolls
Xeralfs,85,Xerolls
Xeralfs,85,Xeralfs
Xeralfs,85,Xerults
Xerolls,85,Xeralfs
Xeralfs,85,Xeralfs
Umbrepts,85,Xeralfs
Xeralfs,85,Xeralfs
Ochrepts,70,Xeralfs
Xeralfs,85,Xeralfs
Ochrepts,40,Xeralfs
Xerolls,80,Xeralfs
Xeralfs,85,Xeralfs
Xerolls,85,Xeralfs
Ochrepts,70,Xerolls
Umbrepts,85,Humults
Fluvents,85,Xeralfs
Ochrepts,40,Xeralfs
Xeralfs,85,Ochrepts
Ochrepts,70,Xerolls
Xeralfs,85,Xeralfs
Andepts,40,Xerepts
Xeralfs,85,Xeralfs
Ochrepts,70,Xeralfs
Xeralfs,85,Xeralfs
Fluvents,85,Xeralfs
Xeralfs,80,Xerolls
Xerolls,85,Xeralfs
Xeralfs,85,Xeralfs
Ochrepts,60,Xerolls
Ochrepts,70,Xeralfs
Xeralfs,80,Xeralfs
Xeralfs,85,Humults
Umbrepts,85,Xerolls
Xeralfs,85,Cryands
Andepts,40,Humults
Xerults,60,Xeralfs
Ochrepts,50,Xeralfs
Andepts,85,Aquands
Xeralfs,85,Xeralfs
Orthents,70,Ochrepts
Andepts,85,Xerepts
Umbrepts,70,Cryands
Ochrepts,60,Xeralfs
Xerolls,40,Xeralfs
Xeralfs,85,Xeralfs
Andepts,40,Xeralfs
Ochrepts,60,Ochrepts
Andepts,40,Vitrands
Ochrepts,70,Xeralfs
Aquepts,65,Cryands
Xeralfs,85,Xeralfs
Ochrepts,60,Xeralfs
Andepts,40,Vitrands
Umbrepts,85,Xeralfs
Andepts,40,Xerults
Xeralfs,85,Xerults
Xeralfs,80,Xeralfs
Andepts,40,Xeralfs
Ochrepts,70,Xeralfs
Xeralfs,85,Xeralfs
Umbrepts,85,Xerults
Andepts,40,Vitrands
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Umbrepts,85,Xeralfs
Xererts,80,Xeralfs
Andepts,80,Humults
Andepts,80,Ochrepts
Ochrepts,40,Xeralfs
Xerults,85,Xeralfs
Xererts,60,Orthents
Fluvents,50,Xerolls
Xeralfs,85,Xeralfs
Ochrepts,40,Xeralfs
Ochrepts,70,Xerolls
Xerolls,170,Xeralfs
Xerolls,170,Orthents
Xeralfs,170,Xeralfs
Xeralfs,170,Xeralfs
Xerolls,75,Xerolls
Umbrepts,85,Xeralfs
Xeralfs,85,Xeralfs
Ochrepts,70,Xeralfs
Xeralfs,80,Xerepts
Ochrepts,70,Xeralfs
Ochrepts,70,Xeralfs
Xerolls,80,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Ochrepts,70,Xeralfs
Xeralfs,40,Xeralfs
Xeralfs,340,Xeralfs
Xeralfs,340,Xeralfs
Xeralfs,340,Xeralfs
Xeralfs,340,Xeralfs
Xerolls,60,Xeralfs
Xerolls,85,Xerolls
Umbrepts,70,Cryands
Xerolls,85,Ochrepts
Andepts,40,Ochrepts
Xeralfs,85,Xeralfs
Xerolls,75,Xeralfs
Ochrepts,40,Xeralfs
Xeralfs,85,Ochrepts
Xeralfs,160,Xeralfs
Xeralfs,160,Xeralfs
Umbrepts,680,Xerults
Umbrepts,680,Xerults
Umbrepts,680,Xerolls
Umbrepts,680,Xerolls
Umbrepts,680,Xeralfs
Umbrepts,680,Xeralfs
Umbrepts,680,Xerolls
Umbrepts,680,Humults
Xeralfs,85,Xeralfs
Ochrepts,120,Xeralfs
Ochrepts,120,Xeralfs
Xeralfs,40,Xeralfs
Xeralfs,40,Xeralfs
Xeralfs,80,Xeralfs
Xeralfs,85,Xeralfs
Ochrepts,170,Xeralfs
Ochrepts,170,Ochrepts
Ochrepts,85,Xeralfs
Umbrepts,85,Xerolls
Xeralfs,170,Xeralfs
Xeralfs,170,Xeralfs
Xerolls,85,Xerolls
Ochrepts,140,Xeralfs
Ochrepts,140,Xeralfs
Ochrepts,70,Xerolls
Ochrepts,1190,Humults
Ochrepts,1190,Xeralfs
Ochrepts,1190,Xeralfs
Ochrepts,1190,Humults
Ochrepts,1190,Xeralfs
Ochrepts,1190,Xeralfs
Ochrepts,1190,Xeralfs
Ochrepts,1190,Xeralfs
Ochrepts,1190,Xeralfs
Ochrepts,1190,Xeralfs
Ochrepts,1190,Xeralfs
Ochrepts,1190,Xeralfs
Ochrepts,1190,Ochrepts
Ochrepts,1190,Ochrepts
Xeralfs,85,Xeralfs
Xeralfs,170,Cryands
Xeralfs,170,Xeralfs
Xeralfs,70,Xeralfs
Umbrepts,85,Humults
Fluvents,85,Xeralfs
Xererts,85,Xeralfs
Xeralfs,80,Xeralfs
Xeralfs,170,Ochrepts
Xeralfs,170,Xerults
Xerolls,160,Xeralfs
Xerolls,160,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,85,Xerepts
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Ochrepts,60,Xeralfs
Xererts,60,Xerepts
Andepts,40,Xerepts
Xeralfs,85,Humults
Xeralfs,40,Xeralfs
Xeralfs,170,Xeralfs
Xeralfs,170,Xeralfs
Ochrepts,1785,Xeralfs
Ochrepts,1785,Xeralfs
Ochrepts,1785,Ochrepts
Ochrepts,1785,Xerepts
Ochrepts,1785,Ochrepts
Ochrepts,1785,Ochrepts
Ochrepts,1785,Xerolls
Ochrepts,1785,Xerolls
Ochrepts,1785,Ochrepts
Ochrepts,1785,Xerepts
Ochrepts,1785,Ochrepts
Ochrepts,1785,Ochrepts
Ochrepts,1785,Ochrepts
Ochrepts,1785,Ochrepts
Ochrepts,1785,Humults
Ochrepts,1785,Xerepts
Ochrepts,1785,Ochrepts
Ochrepts,1785,Xerepts
Ochrepts,1785,Ochrepts
Ochrepts,1785,Ochrepts
Ochrepts,1785,Xerolls
Xeralfs,85,Xeralfs
Xerolls,85,Xeralfs
Xeralfs,85,Xerults
Xeralfs,40,Xeralfs
Xerolls,85,Xerults
Xeralfs,85,Xeralfs
Umbrepts,85,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Ochrepts,60,Xeralfs
Ochrepts,50,Xerolls
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Xererts,40,Xeralfs
Xererts,40,Xeralfs
Xeralfs,170,Xeralfs
Xeralfs,170,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,160,Xeralfs
Xeralfs,160,Xerolls
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Xerolls,170,Xerolls
Xerolls,170,Xerepts
Xeralfs,60,Xererts
Xeralfs,85,Xeralfs
Xerolls,75,Xerolls
Ochrepts,70,Xeralfs
Xererts,120,Xeralfs
Xererts,120,Xererts
Xeralfs,85,Xeralfs
Ochrepts,60,Xeralfs
Ochrepts,40,Ochrepts
Umbrepts,70,Aquepts
Ochrepts,560,Xeralfs
Ochrepts,560,Xeralfs
Ochrepts,560,Xeralfs
Ochrepts,560,Xeralfs
Ochrepts,560,Xeralfs
Ochrepts,560,Xeralfs
Ochrepts,560,Xeralfs
Ochrepts,560,Xeralfs
Xeralfs,85,Xeralfs
Ochrepts,40,Ochrepts
Xeralfs,85,Xeralfs
Xeralfs,170,Xeralfs
Xeralfs,170,Xeralfs
Humults,85,Xerolls
Ochrepts,60,Xeralfs
Xerolls,85,Xerolls
Xeralfs,40,Vitrands
Ochrepts,60,Xeralfs
Ochrepts,70,Xeralfs
Ochrepts,70,Xeralfs
Ochrepts,50,Xeralfs
Xeralfs,85,Ochrepts
Xeralfs,85,Xeralfs
Ochrepts,420,Xerolls
Ochrepts,420,Xeralfs
Ochrepts,420,Xeralfs
Ochrepts,420,Xeralfs
Ochrepts,420,Xeralfs
Ochrepts,420,Xeralfs
Ochrepts,60,Xeralfs
Ochrepts,85,Ochrepts
Umbrepts,85,Ochrepts
Xeralfs,80,Xeralfs
Xeralfs,85,Humults
Ochrepts,60,Xeralfs
Xeralfs,85,Xeralfs
Umbrepts,85,Cryands
Ochrepts,70,Xeralfs
Xeralfs,80,Xeralfs
Xererts,80,Orthents
Xererts,80,Orthents
Xeralfs,85,Xerults
Umbrepts,255,Humults
Umbrepts,255,Ochrepts
Umbrepts,255,Cryands
Ochrepts,60,Xeralfs
Ochrepts,170,Xeralfs
Ochrepts,170,Humults
Ochrepts,40,Xeralfs
Xeralfs,85,Xerolls
Xeralfs,80,Xeralfs
Xeralfs,80,Xeralfs
Ochrepts,70,Xeralfs
Ochrepts,85,Xeralfs
Xerolls,60,Xeralfs
Ochrepts,70,Xeralfs
Xeralfs,80,Xeralfs
Xeralfs,40,Xeralfs
Xeralfs,85,Xeralfs
Ochrepts,60,Xeralfs
Ochrepts,70,Xeralfs
Xeralfs,80,Xeralfs
Xeralfs,40,Xeralfs
Ochrepts,60,Xeralfs
Xeralfs,240,Xeralfs
Xeralfs,240,Xeralfs
Xeralfs,240,Xeralfs
Xeralfs,85,Aquepts
Ochrepts,60,Xeralfs
Ochrepts,40,Xerolls
Ochrepts,120,Xeralfs
Ochrepts,120,Xeralfs
Umbrepts,70,Ochrepts
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,425,Xeralfs
Xeralfs,425,Xeralfs
Xeralfs,425,Xeralfs
Xeralfs,425,Xeralfs
Xeralfs,425,Xeralfs
Xeralfs,85,Xeralfs
Fluvents,120,Xeralfs
Fluvents,120,Xerolls
Ochrepts,70,Xerolls
Ochrepts,70,Xeralfs
Xererts,40,Xeralfs
Xeralfs,255,Xeralfs
Xeralfs,255,Xeralfs
Xeralfs,255,Humults
Xeralfs,85,Xeralfs
Xerults,120,Xeralfs
Xerults,120,Ochrepts
Xeralfs,80,Xeralfs
Ochrepts,150,Ochrepts
Ochrepts,150,Xerepts
Fluvents,85,Xerepts
Xeralfs,85,Xeralfs
Xeralfs,40,Aquands
Umbrepts,85,Xerults
Ochrepts,70,Xeralfs
Xeralfs,85,Xeralfs
Orthents,85,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,480,Xeralfs
Xeralfs,480,Xeralfs
Xeralfs,480,Xeralfs
Xeralfs,480,Xeralfs
Xeralfs,480,Xeralfs
Xeralfs,480,Xeralfs
Ochrepts,140,Xeralfs
Ochrepts,140,Xeralfs
Xeralfs,80,Xeralfs
Xeralfs,40,Xeralfs
Xeralfs,40,Xeralfs
Xeralfs,80,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Xerolls,65,Xeralfs
Xeralfs,55,Xeralfs
Xeralfs,85,Xerolls
Xerolls,65,Xerolls
Xeralfs,70,Xerolls
Xeralfs,80,Xerults
Xeralfs,70,Xerults
Xerolls,40,Xeralfs
Xerolls,40,Xeralfs
Xeralfs,30,Xerults
Orthents,150,Ochrepts
Orthents,150,Xeralfs
Orthents,150,Xeralfs
Xeralfs,45,Xeralfs
Xerolls,40,Xerolls
Xeralfs,30,Xeralfs
Xeralfs,85,Ochrepts
Xeralfs,70,Xerults
Xerepts,85,Xerolls
Xeralfs,85,Xeralfs
Aquolls,170,Xerolls
Aquolls,170,Xerolls
Xerepts,65,Xeralfs
Xeralfs,65,Humults
Xeralfs,90,Ochrepts
Fluvents,50,Xeralfs
Orthents,45,Xeralfs
Xerolls,65,Ochrepts
Xeralfs,80,Xeralfs
Ochrepts,40,Xerolls
Ochrepts,35,Xerolls
Xerolls,70,Xeralfs
Xerepts,45,Xeralfs
Xeralfs,85,Xeralfs
Xerepts,65,Xeralfs
Xerolls,85,Xeralfs
Xeralfs,55,Xeralfs
Ochrepts,35,Ochrepts
Xeralfs,55,Xeralfs
Xerolls,65,Xerepts
Orthents,50,Xeralfs
Xerolls,40,Xeralfs
Xeralfs,55,Xerolls
Xeralfs,140,Humults
Xeralfs,140,Xerolls
Ochrepts,120,Xeralfs
Ochrepts,120,Xeralfs
Xeralfs,80,Xeralfs
Xeralfs,60,Udepts
Xerolls,65,Xerolls
Ochrepts,35,Humults
Xerolls,85,Xerolls
Xeralfs,80,Humults
Xeralfs,90,Xeralfs
Xerepts,35,Xeralfs
Xeralfs,80,Xeralfs
Xerolls,40,Xeralfs
Xeralfs,80,Xeralfs
Xeralfs,70,Xeralfs
Xeralfs,85,Ochrepts
Xeralfs,35,Xerolls
Xeralfs,45,Xeralfs
Xeralfs,85,Xeralfs
Ustalfs,85,Ochrepts
Xerolls,75,Xeralfs
Xeralfs,80,Xerults
Xerolls,40,Xeralfs
Xerolls,40,Xerepts
Orthents,50,Ochrepts
Xerolls,40,Ustalfs
Xeralfs,85,Xeralfs
Xeralfs,80,Xeralfs
Xerepts,85,Xeralfs
Xerepts,45,Humults
Xeralfs,55,Ochrepts
Xeralfs,90,Xeralfs
Umbrepts,50,Humults
Ochrepts,35,Xeralfs
Xeralfs,55,Xeralfs
Xeralfs,30,Xeralfs
Xerolls,170,Ochrepts
Xerolls,170,Xerolls
Xeralfs,35,Ochrepts
Xerolls,55,Xeralfs
Xerolls,25,Xeralfs
Xeralfs,170,Xerepts
